Section	Sum(E/W)	dSum	Strongest	E6731	dE6731	E/W 6731	k6731	kk6731	F6731
S30-27	0.0178169394799	0.000304350175386	[S II] 6716 100%	45.9514813472	0.653734182104	2.59917105293	1.03802752157	1.3138762586	25.4285719739
S90-11	0.0443661873583	0.000426104136124	[S II] 6716 100%	154.631059456	0.870118521413	8.74645521404	0.946517828678	1.17934321417	284.019462279
S90-12	0.0233928581611	0.0002578887642	[S II] 6716 100%	78.4098611062	0.525567262282	4.43512668745	1.00782931909	1.21189602907	147.992365348
S90-13	0.0236405106254	0.000351430206889	[S II] 6716 100%	78.5899899604	0.70405847171	4.4453153841	1.04663709968	1.29063673474	131.79293512
S90-15	0.0175843237688	0.000237989590733	[S II] 6716 99%	60.4302133755	0.490393814879	3.41813705941	1.03219609062	1.26871310692	103.689199586
S30-29	0.0201292851713	0.000400636423179	[S II] 6716 100%	50.9431023886	0.847680735887	2.88151400548	1.0719535108	1.31680603831	23.90228808
S30-28	0.0193648749234	0.000327662008478	[S II] 6716 100%	45.3765661629	0.636791372218	2.56665190749	1.09267348537	1.31146463978	24.1909781587
S90-18	0.0135880242373	0.000226375463589	[S II] 6716 99%	43.5869608629	0.465009946025	2.46542578473	1.09646370867	1.30704256675	67.2922319969
S90-19	0.0135857643779	0.000202216493852	[S II] 6716 99%	44.0174147345	0.426616390988	2.48977371019	1.09785794778	1.29389584211	77.1552163923
S90-14	0.0211926917507	0.000317425667844	[S II] 6716 100%	73.3113597545	0.653302039786	4.1467382234	1.01998417552	1.28222083372	121.970103303
S30-22	0.0156533810852	0.000233281323581	[S II] 6716 99%	53.9208304767	0.479313239907	3.04994436775	1.06972186469	1.32384491638	87.5085538995
S30-21	0.0159759925565	0.000244894478763	[S II] 6716 99%	59.6094569933	0.503669792566	3.37171230514	1.02538883006	1.26448593655	105.645777069
S30-20	0.0178961490907	0.000314346556628	[S II] 6716 99%	72.1136409215	0.648509118741	4.07899119917	1.05967109384	1.29690157024	155.31750291
S90-10	0.0390874529893	0.000366879794908	[S II] 6716 100%	132.628987072	0.746756052493	7.50194365597	0.914675886904	1.12710812904	221.776697502
S30-26	0.0236703614206	0.000357262186629	[S II] 6716 100%	64.3382988918	0.735755746775	3.63919158145	1.04870162588	1.37634063653	38.8685422007
S30-25	0.023275222635	0.000297687424696	[S II] 6716 100%	66.4934024405	0.632102214033	3.76109152016	1.00630959276	1.29363976138	44.6721087556
S30-24	0.0208104045916	0.000238220908338	[S II] 6716 100%	62.2084355155	0.477123763855	3.51871931218	1.01541560064	1.3032163297	57.0200324744
S90-16	0.0169651058182	0.000355885604865	[S II] 6716 99%	60.0027871928	0.729496980889	3.39396039026	1.0787731897	1.31136224792	109.793032289
S60-05	0.0407215403829	0.000297597101745	[S II] 6716 100%	108.469662477	0.624486298463	6.13541062367	0.878776709476	1.10597555638	109.28184619
S90-09	0.0316833169837	0.000255907754785	[S II] 6716 100%	101.99511972	0.515591884816	5.76918860814	0.877876968976	1.07196099464	154.077560104
S60-29	0.0249192950891	0.00059384454986	[S II] 6716 100%	52.7976035764	1.23280567765	2.98641085894	0.940727114059	1.17161509907	20.7249352428
S60-07	0.0309214458847	0.000218569467444	[S II] 6716 100%	95.9771520529	0.454029584401	5.42879202246	0.916927878461	1.14982194976	139.390969334
S90-21	0.012944187718	0.000175068080315	[S II] 6716 99%	37.7229384174	0.366677780819	2.13373686095	1.08493915435	1.41137396008	28.5707167891
S90-20	0.0145222061002	0.000205413299924	[S II] 6716 99%	45.0833694363	0.41801926866	2.55006770993	1.09731323716	1.28387690801	63.3630559729
S90-23	0.0133887304621	0.000235490430849	[S II] 6716 99%	37.9440840286	0.513270497276	2.14624560396	1.1065481657	1.38113652987	22.5975332299
S90-22	0.0126547751132	0.000537554060498	[S II] 6716 100%	35.5516827918	0.4696098982	2.01092330619	1.07860532821	1.43760349663	19.577265527
S90-25	0.017358249976	0.000237055525061	[S II] 6716 99%	42.9131213107	0.507002954083	2.42731114278	1.02096680687	1.25267207983	29.7331022516
S90-24	0.0163997373516	0.000177410323647	[S II] 6716 99%	41.9603648471	0.362535051768	2.37342001788	1.02776015024	1.24892254828	30.3924824284
S90-27	0.0193051009524	0.00023361346745	[S II] 6716 100%	44.087626785	0.478528021163	2.49374514101	1.01023149537	1.24467718006	24.1631107665
S90-26	0.0173113483435	0.000226184509586	[S II] 6716 99%	39.4993781397	0.481706850205	2.23421829415	1.01258925328	1.26722265168	23.7389130655
S90-29	0.0204093809046	0.000283852542497	[S II] 6716 100%	43.5151226355	0.579902575191	2.46136237185	0.977963372651	1.19066623031	17.965837589
S90-28	0.0187294524426	0.000234223529963	[S II] 6716 100%	43.209667518	0.476117465011	2.44408479828	0.977397351396	1.1909393635	20.4544934246
S60-03	0.0306468525885	0.000278151504469	[S II] 6716 100%	75.707041385	0.578413889639	4.28224607132	0.871411032939	1.1645100616	63.8763881517
S90-30	0.0210004416523	0.000287593133294	[S II] 6716 100%	43.5172814229	0.610097483119	2.46148448016	0.927757176377	1.1159457879	15.3865350733
S60-08	0.041125094688	0.000285450746499	[S II] 6716 100%	137.749700553	0.584200433785	7.79158851311	1.00470964547	1.24464938451	261.095920098
S60-28	0.0220522019265	0.000634251949874	[S II] 6716 100%	50.417114229	1.35120500545	2.85176233789	0.979276487815	1.2126039589	21.0798926283
