PA	Section	x0	F658N	F547M	Sum(E/W)_1	dSum_1	Strongest	E6583	dE6583	E/W 6583	k6583	kk6583	F6583	Sum(E/W)_2	dSum_2
-90	S90-18	26.65	nan	nan	0.0804424858758	0.000810697044981	H I 6563 99%	384.444487076	13.3185819937	13.7854651981	1.07354878179	2.16223143973	594.144439718	0.035459037018	0.00185670685244
-90	S30-19	39.65	4.27439164885	3.26383757847	0.07868719322	0.000326780836336	H I 6563 99%	1024.83479471	13.2567871377	36.7486721	1.11278969647	2.43763825923	3188.09601695	0.037952587851	0.00191436510056
-90	S60-19	39.65	1.68273891468	1.97536348897	0.0725855644097	0.000300604899255	H I 6563 99%	551.472767472	11.9678467553	19.7747890768	1.05768011007	2.13090354836	889.369639466	0.0335188505824	0.00671472450714
-90	S90-19	39.65	1.50766029834	2.36274796344	0.0840258232346	0.000775132417061	H I 6563 99%	382.998134422	12.4042323113	13.7336016785	1.0778345332	2.04824532256	673.854610733	0.0386447047864	0.00242788039398
-90	S30-20	52.65	2.24563230419	2.51482666549	0.0717387133142	0.000284794177765	H I 6563 99%	789.597240606	11.4304721853	28.3134903654	1.0472795685	2.29022796443	1718.36871971	0.0382801952074	0.0271586260438
-90	S60-20	52.65	1.24484021733	1.63271338656	0.0689003065626	0.000273123334392	H I 6563 99%	556.840197473	10.462796677	19.9672551466	1.03982918656	2.21807716576	700.856155352	0.0318518009247	0.0124599495104
-90	S90-20	52.65	0.642133238537	1.164754953	0.0753440623601	0.000434921938491	H I 6563 99%	370.421366786	10.527665674	13.2826221525	1.07697184214	2.01787501402	522.413888021	0.035091410572	0.00861440424097
-90	S30-21	65.65	1.99270904659	2.35565228397	0.0684100078333	0.000241462753251	H I 6563 99%	572.893845549	9.44274252754	20.5429091469	1.01748648882	2.11025986023	1030.07788535	0.0320439746919	0.00310352180676
-90	S60-21	65.65	0.887789337862	1.28202277897	0.0616792375234	0.000231897733063	H I 6563 99%	483.28396094	8.42327632738	17.3296651358	1.0518111046	2.10795232568	553.003408738	0.0332219829615	0.00111914090115
-90	S90-21	65.65	0.319829734295	0.614663888926	0.0544589107609	0.000307983816577	H I 6563 99%	297.780640675	7.51117367894	10.6778606449	1.06460657083	2.15001753344	226.267801063	0.0234285565299	0.239796498856
-90	S30-22	78.65	1.65019005517	1.83820738551	0.0671172846688	0.000221000149953	H I 6563 99%	483.858639802	8.42477489821	17.3502720523	1.05321292142	2.09208140276	790.460645832	0.0329594629946	0.00319364317354
-90	S60-22	78.65	0.910003501271	1.13927635316	0.0666016803097	0.00022033828529	H I 6563 99%	477.602160543	8.51635610655	17.1259263275	1.02209505373	2.03400150076	475.756794218	0.0331940492463	0.0169112305621
-90	S90-22	78.65	0.360345035897	0.635837379482	0.0520395632546	0.000253847617391	H I 6563 99%	273.732715912	6.94910683446	9.81554673207	1.04892859936	2.25546521228	149.875888968	0.022694625033	0.00316902966207
-90	S30-23	91.65	0.871593200737	1.31819823576	0.0647505501467	0.000189430809856	H I 6563 99%	491.16606483	7.66606407961	17.6123027402	1.06074740942	2.08888915858	601.177872837	0.0346070756781	0.010242627316
-90	S60-23	91.65	0.731851525669	1.00257782902	0.0673046280345	0.00024893693517	H I 6563 99%	455.996299777	8.81975169776	16.3511802935	1.01842690823	1.96709099893	397.561592239	0.030085202697	0.00251434666974
-90	S90-23	91.65	0.466707758098	0.85743054465	0.0548218266176	0.000159575511562	H I 6563 99%	272.201427313	6.07868288011	9.76063756727	1.08103123884	2.13123621351	161.921907184	0.0264243191575	0.00128772786448
-90	S30-24	104.65	0.866960097485	1.08772303959	0.0595037542139	0.000175122973358	H I 6563 99%	399.847581169	7.10833019022	14.3377915409	1.00397270145	2.01054827564	370.490756383	0.0259675878299	0.00793420282873
-90	S60-24	104.65	0.522968573984	0.761380396408	0.0619933988565	0.000166163461921	H I 6563 99%	422.935219442	6.76425513961	15.1656713639	1.04199692788	1.97017801388	312.513112389	0.032471906685	0.0340613961596
-90	S90-24	104.65	0.472407605691	0.897441606441	0.0726519538603	0.000431259172022	H I 6563 100%	329.610890574	20.4453600846	11.8192342813	1.01004379524	1.69711273571	239.755608529	0.0298587281086	0.0216245081983
