PA	Section	x0	F656N	F547M	Sum(E/W)_1	dSum_1	Strongest	E6563	dE6563	E/W 6563	k6563	kk6563	F6563	Sum(E/W)_2	dSum_2
-90	S90-18	26.65	nan	nan	0.0692611951688	0.00998870312084	[N II] 6548 99%	3428.58286626	34.6303704597	186.601962221	1.07088796706	2.06755882281	5302.19513804	0.035459037018	0.00185670685244
-90	S30-19	39.65	15.4648002115	3.26383757847	0.102681185068	0.0039719764808	[N II] 6548 98%	3341.26337027	13.961127721	181.849564531	1.10991013555	2.32489523056	10400.0360498	0.037952587851	0.00191436510056
-90	S60-19	39.65	8.34385204309	1.97536348897	0.0655047819942	0.00363731784316	[N II] 6548 98%	3092.63333578	12.7683970765	168.317777752	1.05567034848	2.04157990738	4993.69347488	0.0335188505824	0.00671472450714
-90	S90-19	39.65	11.5073327579	2.36274796344	0.0671335604003	0.00948251636857	[N II] 6548 99%	3583.18181811	33.1138581197	195.016070585	1.07537142802	1.97874810885	6309.58148545	0.0386447047864	0.00242788039398
-90	S30-20	52.65	10.3838163518	2.51482666549	0.0814734000323	0.0035193442402	[N II] 6548 98%	3050.58107376	12.1648882243	166.029066959	1.04561507902	2.19699211426	6649.28008856	0.0382801952074	0.0271586260438
-90	S60-20	52.65	6.45918060993	1.63271338656	0.0623295510656	0.00351609487666	[N II] 6548 98%	2935.71426131	11.6604985147	159.777395807	1.03779438424	2.13783037357	3699.36321646	0.0318518009247	0.0124599495104
-90	S90-20	52.65	4.77025812736	1.164754953	0.0549089454044	0.00562807682441	[N II] 6548 99%	3214.95935421	18.5672085079	174.975419103	1.07449768935	1.93785762506	4537.90266086	0.035091410572	0.00861440424097
-90	S30-21	65.65	10.3336822876	2.35565228397	0.0624647712739	0.00306122118157	[N II] 6548 98%	2914.4783023	10.3106529582	158.62162044	1.01655709531	2.02318780515	5252.0065211	0.0320439746919	0.00310352180676
-90	S60-21	65.65	5.2271172822	1.28202277897	0.0555707951702	0.00297406352534	[N II] 6548 98%	2628.10945621	9.90076904378	143.035884092	1.04923787769	2.02791254604	3009.33157891	0.0332219829615	0.00111914090115
-90	S90-21	65.65	2.11553288985	0.614663888926	0.0438736904757	0.00390334203644	[N II] 6548 99%	2322.48032828	13.1499481736	126.40189938	1.0618365474	2.06630791809	1765.64590099	0.0234285565299	0.239796498856
-90	S30-22	78.65	8.22315716721	1.83820738551	0.0540219459254	0.00274706274901	[N II] 6548 98%	2862.10591051	9.43867461975	155.771232552	1.05114787957	2.0053289938	4681.19131733	0.0329594629946	0.00319364317354
-90	S60-22	78.65	4.94970301955	1.13927635316	0.0529806367862	0.0027933487964	[N II] 6548 98%	2840.36029237	9.40836687973	154.587718788	1.02097283773	1.96664427176	2835.179886	0.0331940492463	0.0169112305621
-90	S90-22	78.65	2.66640384915	0.635837379482	0.0359896564192	0.00772769910226	[N II] 6548 99%	2221.55747472	9.25292956973	120.909133639	1.04542871749	2.16886774465	1216.10002518	0.022694625033	0.00316902966207
-90	S30-23	91.65	5.3057308876	1.31819823576	0.0510406414412	0.00230288478718	[N II] 6548 98%	2761.57583183	8.09297244276	150.299843738	1.05885448243	2.01038237518	3384.69715281	0.0346070756781	0.010242627316
-90	S60-23	91.65	4.26090502012	1.00257782902	0.0476556462528	0.00334438542819	[N II] 6548 98%	2872.50659115	10.6221018032	156.33729366	1.01692066408	1.88203026255	2508.57248111	0.030085202697	0.00251434666974
-90	S90-23	91.65	4.05158970975	0.85743054465	0.0319423371524	0.0019969607115	[N II] 6548 98%	2342.40506055	6.81517988162	127.486310719	1.07769800954	2.07552236676	1393.46976994	0.0264243191575	0.00128772786448
-90	S30-24	104.65	4.35147912243	1.08772303959	0.040180613205	0.00217810832906	[N II] 6548 98%	2540.29700746	7.47921640337	138.256657256	1.00275405362	1.9383266234	2358.29225617	0.0259675878299	0.00793420282873
-90	S60-24	104.65	3.26056229115	0.761380396408	0.0435475381351	0.00203578528991	[N II] 6548 98%	2645.95407052	7.09799818863	144.007084199	1.04126561885	1.90544589988	1959.90163961	0.032471906685	0.0340613961596
-90	S90-24	104.65	4.50440445217	0.897441606441	0.0352681440827	0.00520360891868	[N II] 6548 98%	3106.62351094	18.4258006686	169.079198501	1.00783516482	1.63290294601	2263.03048835	0.0298587281086	0.0216245081983
