Section	Sum(E/W)	dSum	Strongest	E6583	dE6583	E/W 6583	k6583	kk6583	F6583
red-0145-0444	0.0587615559208	0.000267044409462	H I 6563 99%	329.159882551	11.1828772458	11.8030619714	1.09451087606	3.93655746469	2144.24546433
red-0404-0593	0.0506902001385	0.0001452811629	H I 6563 99%	406.531713158	6.23482777846	14.5774720982	1.0139158815	4.00375720852	1532.59753341
red-0408-0648	0.0613063177153	0.000142940378835	H I 6563 100%	371.653999881	6.18658385319	13.3268220857	0.998347304876	2.30772035057	1199.7226446
red-0603-0502	0.0315907577345	0.000166019095606	H I 6563 99%	228.03236053	7.16678539184	8.17681687681	1.19192190343	1.63957059092	2731.02954874
red-0199-0531	0.0494166056739	6.33168117125e-05	H I 6563 99%	465.396901269	2.70082999601	16.6882684013	1.24274343003	2.35847592737	4256.73953076
red-0182-0740	0.0454235190041	0.000118107289056	H I 6563 100%	253.472993629	5.40619270318	9.08907072357	1.17837910223	1.99486531251	1908.27738797
red-0156-0191	0.0446406937438	0.000218426221383	H I 6563 100%	275.191911755	9.34819523606	9.86787078452	1.27971331371	1.82445068203	9045.65545736
red-0182-0620	0.077562644525	0.000170151855491	H I 6563 100%	567.104937576	7.6033775714	20.3353296599	0.781146400312	2.41515633551	2998.65428638
red-0327-0442	0.046317697911	0.000201683911461	H I 6563 99%	429.300918141	8.79922926441	15.3939334949	1.30437436168	2.20839875878	6680.51425373
red-0706-0442	0.0172188388478	4.00156474577e-05	H I 6563 99%	133.855722078	1.72435150064	4.79981755573	0.984460067403	1.26205820349	2972.72053259
red-0171-0292	0.0476034558433	0.000230327990492	H I 6563 99%	372.995296886	10.4502799216	13.3749185048	1.2934047676	2.18784762362	6982.86655406
red-0206-0352	0.0475303825958	0.000163691757261	H I 6563 99%	481.888089506	7.08191377082	17.279611779	1.31219942491	2.20220104282	9353.82239831
red-0327-0322	0.0471764648481	0.000174891213981	H I 6563 99%	341.752975179	7.54613082675	12.2546268813	1.35666558456	1.90868732321	7864.5573825
red-0499-0442	0.038468536009	6.08101107644e-05	H I 6563 99%	302.519949908	2.56649658505	10.8478034707	1.28410279971	2.00914962446	3454.91585182
red-0534-0502	0.03253854442	8.11708512883e-05	H I 6563 99%	287.920081261	3.41997256473	10.3242793003	1.27069920412	2.00340938347	3253.29710505
red-0175-0312	0.0653038505471	0.000449647398248	H I 6563 99%	387.463546977	17.989815792	13.8937230782	1.33789682171	2.86892218867	12672.7324348
red-0499-0322	0.043807308955	0.00230925605025	H I 6563 99%	1519.56198955	95.6660680961	54.4886703476	1.28383269058	-0.570261169068	18597.6735939
red-0378-0292	0.08819358934	0.00023863049844	H I 6563 99%	808.247880431	10.2360179924	28.9822676659	1.08451595361	3.51911395191	6880.64105323
red-0623-0300	0.0186689016585	0.000504413412768	H I 6563 99%	120.874633408	19.8137626222	4.3343398285	1.28499877334	2.29062063464	4492.75120257
red-0378-0352	0.0772894245548	0.000137323959053	H I 6563 99%	782.778202908	5.90129601238	28.06897234	0.612140360045	1.94373779718	4825.71295935
red-0586-0233	0.03709434971	0.000105466886674	H I 6563 99%	344.923383595	4.49802311815	12.368311838	1.43335689283	2.48554026561	5907.51029556
red-0597-0182	0.0483736852999	0.000102102132141	H I 6563 100%	330.515045278	4.30859871875	11.8516555895	1.15380292006	2.21836401839	2994.68243554
red-0214-0444	0.0763754346847	0.000434438381392	H I 6563 99%	618.706448109	19.0939162454	22.1856639774	1.11091432288	5.19504866978	2820.54048414
red-0217-0441	0.0502857137725	0.000180898385844	H I 6563 99%	307.481525085	7.83562187575	11.0257163403	1.21166731011	2.86482047504	2906.68557366
