PA	Section	x0	F469N	F547M	Sum(E/W)_1	dSum_1	Strongest	E4713	dE4713	E/W 4713	k4713	kk4713	F4713	Sum(E/W)_2	dSum_2
-90	S60-20	52.65	0.10846565573	1.63271338656	0.00388212131282	3.37146450163e-06	[Fe III] 4658 94%	4.28528804347	0.0	0.0530671367065	1.11931489269	1.26407582656	8.11396791828	0.0318518009247	0.0124599495104
-90	S90-20	52.65	0.0761308348153	1.164754953	0.00599524289895	0.0508639294278	[Fe III] 4658 96%	3.6942023573	0.246316360274	0.0457473895635	1.10972766546	1.21019290396	7.50126660646	0.035091410572	0.00861440424097
-90	S30-21	65.65	0.150654707891	2.35565228397	0.00498859828804	0.00936121144212	[Fe III] 4658 94%	4.32862346525	0.333928640468	0.053603783655	1.11653569535	1.24412260107	11.9343408903	0.0320439746919	0.00310352180676
-90	S60-21	65.65	0.0869070748821	1.28202277897	0.00393124348594	3.37130916611e-06	[Fe III] 4658 96%	2.24403662606	0.0	0.0277891701099	1.17805889135	1.29402659806	4.01779649322	0.0332219829615	0.00111914090115
-90	S90-21	65.65	0.0429821690731	0.614663888926	0.00173961685427	0.00106315398912	[Fe III] 4658 87%	2.44326431237	0.280945391371	0.030256318819	1.19964536021	1.34898769084	2.92332277479	0.0234285565299	0.239796498856
-90	S30-22	78.65	0.119166074582	1.83820738551	0.00589815823319	0.0156586180908	[Fe III] 4658 97%	3.47376278926	0.382314648965	0.0430175621693	1.10400516422	1.20535910831	8.31379169647	0.0329594629946	0.00319364317354
-90	S60-22	78.65	0.0776452545352	1.13927635316	0.00422925558473	3.95452769019e-06	[Fe III] 4658 94%	4.13999143573	0.0	0.0512678469347	1.13862728393	1.28599277584	6.4202902467	0.0331940492463	0.0169112305621
-90	S90-22	78.65	0.0436915720982	0.635837379482	0.00108435023049	0.000774152916908	[Fe III] 4658 87%	1.58425142466	0.340561831022	0.0196186781558	1.20072039511	1.37623180348	1.38745257752	0.022694625033	0.00316902966207
-90	S30-23	91.65	0.0917759753185	1.31819823576	0.00608180897324	2.10559007539e-06	[Fe III] 4658 97%	3.12349467769	0.0	0.0386799947592	1.12125330659	1.29451879993	5.64622993532	0.0346070756781	0.010242627316
-90	S60-23	91.65	0.069418936126	1.00257782902	0.00377206090764	0.00179136370242	[Fe III] 4658 92%	2.86222077344	0.424703768077	0.0354444927686	1.15513665307	1.32096679175	3.95526516226	0.030085202697	0.00251434666974
-90	S90-23	91.65	0.0582414843502	0.85743054465	0.0013668863017	1.48295449837e-06	[Fe III] 4658 86%	1.62305145261	0.0	0.0200991607667	1.17909712513	1.33545027042	1.47069481119	0.0264243191575	0.00128772786448
-90	S30-24	104.65	0.0746381713432	1.08772303959	0.00474332777449	2.8959661958e-06	[Fe III] 4658 96%	3.28314380431	0.0	0.0406570198602	1.16402543504	1.31630553688	4.92720945309	0.0259675878299	0.00793420282873
-90	S60-24	104.65	0.053848358809	0.761380396408	0.00427314040351	0.0942769333562	[Fe III] 4658 95%	4.91813352794	0.825154366942	0.0609040189645	1.15487587977	1.34295995004	5.62939675745	0.032471906685	0.0340613961596
-90	S90-24	104.65	0.0605183022941	0.897441606441	0.00645608185728	2.7054489457e-06	[Fe III] 4658 97%	3.17601174167	0.0	0.0393303431571	1.15108453757	1.27865832826	3.68063626664	0.0298587281086	0.0216245081983
